,life_expectancy,income,co2_emissions(tonnes/person),total_health_spending,gov_health_spending,kcal_day,sugar_g_day,Schooling,Alcohol, BMI ,children/woman
1664,67.8,2350.0,7.41,73.0,42.5,3050.0,124.0,14.3,5.92,55.7,1.17
1665,67.6,2650.0,7.27,90.7,53.1,3190.0,131.0,14.6,6.79,56.1,1.2
1666,67.3,2750.0,7.12,118.0,70.0,3210.0,135.0,14.5,7.31,56.4,1.25
1667,67.9,2970.0,7.0,148.0,89.8,3240.0,142.0,14.7,7.99,56.8,1.3
1668,67.7,3220.0,6.93,196.0,121.0,3250.0,144.0,14.8,8.86,57.2,1.34
1669,68.0,3310.0,6.73,260.0,150.0,3300.0,144.0,14.9,9.46,57.6,1.38
1670,69.6,2830.0,5.66,200.0,110.0,3170.0,132.0,14.9,8.71,58.0,1.42
1671,70.4,2970.0,6.65,234.0,133.0,3140.0,129.0,14.9,8.39,58.5,1.45
1672,74.8,62800.0,35.7,885.0,577.0,3300.0,101.0,11.8,1.64,54.1,2.64
1673,75.1,60400.0,30.5,815.0,638.0,3320.0,102.0,12.0,1.67,55.0,2.53
1674,75.4,58700.0,24.2,917.0,578.0,3360.0,103.0,12.1,1.72,56.0,2.43
1675,75.8,59900.0,28.6,968.0,611.0,3340.0,105.0,12.3,1.74,56.8,2.33
1676,76.2,60000.0,27.7,995.0,588.0,3290.0,105.0,12.4,1.77,57.0,2.24
1677,76.6,56200.0,25.4,1030.0,608.0,3210.0,110.0,12.6,1.79,56.6,2.15
1678,76.8,53900.0,23.6,1110.0,659.0,3200.0,103.0,12.8,1.74,55.8,2.07
1679,76.8,48300.0,22.4,1200.0,718.0,3190.0,88.9,12.9,1.69,55.1,2.01
1680,76.8,43700.0,22.8,1530.0,1010.0,3150.0,89.7,13.1,1.86,54.8,1.95
1681,76.6,37200.0,21.9,1700.0,1310.0,3170.0,94.1,13.2,1.73,55.1,1.9
1682,76.5,35000.0,19.4,1450.0,1080.0,3160.0,107.0,13.3,1.69,55.8,1.87
1683,77.8,35600.0,9.19,1760.0,1390.0,3360.0,102.0,12.2,10.59,57.5,1.68
1684,78.0,36300.0,9.23,1800.0,1440.0,3400.0,111.0,12.2,10.91,58.2,1.67
1685,78.3,37100.0,8.91,2050.0,1640.0,3420.0,113.0,12.2,11.44,58.8,1.67
1686,78.4,38100.0,9.06,2430.0,1940.0,3400.0,111.0,12.2,11.85,59.5,1.69
1687,78.8,38800.0,9.0,2940.0,2390.0,3450.0,114.0,12.2,12.22,6.1,1.72
1688,79.0,39700.0,9.0,3120.0,2550.0,3440.0,103.0,12.2,12.05,6.7,1.76
1689,79.3,40400.0,8.91,3420.0,2780.0,3440.0,90.5,12.2,11.61,61.3,1.8
1690,79.6,41100.0,8.6,3880.0,3160.0,3420.0,99.0,12.2,11.84,61.9,1.84
1691,79.8,40500.0,8.39,3800.0,3130.0,3420.0,99.9,12.2,11.47,62.5,1.86
1692,80.1,38500.0,7.52,3440.0,2900.0,3410.0,106.0,12.2,10.79,63.1,1.88
1693,80.3,38900.0,7.79,3500.0,2940.0,3400.0,100.0,12.2,10.88,63.6,1.89
1694,76.9,45100.0,20.2,4700.0,2030.0,3760.0,189.0,13.2,8.21,6.1,2.05
1695,77.0,45000.0,19.6,5050.0,2230.0,3710.0,186.0,13.2,8.25,6.9,2.03
1696,77.1,45400.0,19.6,5450.0,2410.0,3780.0,193.0,13.2,8.33,61.7,2.02
1697,77.3,46300.0,19.6,5980.0,2610.0,3780.0,192.0,13.2,8.4,62.4,2.05
1698,77.5,47600.0,19.7,6330.0,2790.0,3810.0,194.0,13.2,8.48,63.1,2.06
1699,77.7,48800.0,19.6,6700.0,2950.0,3830.0,193.0,13.2,8.52,63.8,2.06
1700,77.9,49600.0,19.1,7070.0,3170.0,3780.0,187.0,13.2,8.63,64.4,2.11
1701,78.1,50000.0,19.3,7440.0,3360.0,3760.0,175.0,13.2,8.74,65.1,2.12
1702,78.3,49400.0,18.5,7720.0,3550.0,3700.0,170.0,13.2,8.74,65.7,2.07
1703,78.6,47600.0,17.2,7960.0,3800.0,3650.0,165.0,13.2,8.71,66.3,2.0
1704,78.7,48400.0,17.5,8360.0,4440.0,3650.0,167.0,13.2,8.55,66.9,1.93
1705,74.8,9000.0,1.6,584.0,422.0,2810.0,89.3,14.0,6.65,55.0,2.24
1706,74.9,8640.0,1.53,528.0,380.0,2870.0,76.3,14.2,6.48,55.7,2.22
1707,75.0,7970.0,1.39,337.0,239.0,2840.0,99.8,14.7,5.86,56.3,2.21
1708,75.0,8040.0,1.38,262.0,178.0,2840.0,99.1,15.0,5.11,57.0,2.19
1709,75.3,8440.0,1.69,349.0,172.0,2830.0,97.3,15.5,5.66,57.7,2.17
1710,75.6,9070.0,1.74,432.0,219.0,2810.0,97.4,15.5,6.35,58.3,2.16
1711,75.8,9420.0,2.0,493.0,262.0,2820.0,98.0,15.2,6.58,58.9,2.14
1712,75.8,10000.0,1.8,562.0,307.0,2890.0,97.6,15.3,6.67,59.5,2.13
1713,76.1,10700.0,2.47,721.0,460.0,2960.0,100.0,15.7,6.76,6.1,2.11
1714,76.3,11100.0,2.4,787.0,514.0,2980.0,104.0,15.5,6.67,6.7,2.09
1715,76.4,11900.0,1.89,998.0,669.0,2980.0,106.0,15.6,6.21,61.2,2.08
1716,66.4,813.0,4.9,31.7,14.0,2370.0,41.8,10.6,1.6,34.8,2.74
1717,66.4,837.0,4.9,26.4,11.8,2290.0,27.1,10.7,1.53,35.3,2.64
1718,66.4,860.0,5.03,21.1,9.26,2290.0,18.6,11.0,1.47,35.9,2.56
1719,66.5,885.0,4.92,20.8,9.46,2350.0,12.3,11.3,1.54,36.4,2.51
1720,66.6,943.0,4.82,25.4,10.6,2390.0,13.2,11.6,1.59,37.0,2.48
1721,66.7,997.0,4.42,29.0,12.6,2470.0,22.6,11.7,1.78,37.5,2.46
1722,67.1,1060.0,4.47,38.1,15.9,2560.0,34.2,11.8,1.96,38.1,2.46
1723,67.6,1150.0,4.4,46.6,19.3,2580.0,56.1,11.8,2.15,38.7,2.46
1724,68.0,1230.0,4.47,57.4,26.3,2600.0,33.4,11.9,2.36,39.3,2.46
1725,68.4,1310.0,3.81,73.0,33.1,2610.0,28.6,11.8,2.56,4.0,2.46
1726,68.8,1380.0,3.64,82.4,39.1,2650.0,28.3,11.9,2.73,4.7,2.44
1727,62.4,2840.0,0.456,52.5,40.2,2700.0,41.7,9.6,1.21,41.1,4.37
1728,62.4,2680.0,0.465,49.9,38.0,2670.0,40.9,10.1,0.91,41.9,4.27
1729,62.3,2480.0,0.435,51.9,39.3,2700.0,42.7,10.2,1.24,42.6,4.16
1730,62.3,2520.0,0.424,57.9,43.4,2750.0,42.5,10.4,1.2,43.3,4.06
1731,62.2,2560.0,0.287,61.8,45.8,2750.0,43.5,10.7,0.85,44.1,3.95
1732,62.3,2630.0,0.28,60.9,44.4,2780.0,42.6,10.6,0.88,44.9,3.85
1733,62.4,2780.0,0.222,64.1,50.8,2800.0,39.1,10.6,1.0,45.7,3.76
1734,62.5,2850.0,0.45,89.5,77.5,2860.0,51.0,10.7,1.01,46.6,3.68
1735,62.7,2960.0,0.423,111.0,98.0,2860.0,52.8,10.7,1.18,47.4,3.61
1736,62.8,2990.0,0.524,123.0,110.0,2860.0,54.3,10.7,0.83,48.2,3.55
1737,63.0,2970.0,0.512,157.0,143.0,2860.0,54.7,10.8,0.91,49.1,3.5
1738,74.3,11800.0,6.22,274.0,114.0,2450.0,104.0,10.6,8.01,53.4,2.82
1739,74.4,12000.0,6.92,295.0,120.0,2510.0,102.0,10.4,8.05,54.1,2.78
1740,74.3,10700.0,7.61,208.0,81.7,2220.0,91.8,11.0,6.89,54.7,2.74
1741,74.2,9710.0,7.43,190.0,72.5,2420.0,94.4,11.6,6.3,55.3,2.7
1742,74.9,11300.0,5.76,239.0,99.0,2490.0,105.0,11.6,7.55,55.9,2.66
1743,75.1,12200.0,6.16,296.0,128.0,2490.0,105.0,11.8,7.92,56.5,2.63
1744,75.0,13200.0,6.22,388.0,162.0,2510.0,108.0,12.4,8.27,57.1,2.6
1745,75.0,14100.0,5.81,477.0,222.0,2610.0,107.0,12.9,8.7,57.6,2.56
1746,74.9,14700.0,6.36,598.0,269.0,2810.0,104.0,13.4,8.18,58.2,2.53
1747,75.0,14000.0,6.29,688.0,276.0,2860.0,106.0,14.0,7.59,58.8,2.5
1748,75.4,13500.0,6.51,663.0,232.0,2810.0,107.0,14.0,7.22,59.3,2.47
1749,70.7,762.0,0.6679999999999999,20.9,6.47,2240.0,35.7,10.4,1.6,9.2,2.01
1750,70.9,800.0,0.754,22.9,7.21,2300.0,34.4,10.6,1.84,9.6,1.95
1751,71.1,842.0,0.8640000000000001,22.4,6.83,2360.0,33.4,10.7,2.03,1.0,1.92
1752,71.3,892.0,0.952,25.4,8.15,2420.0,34.9,10.9,2.19,1.4,1.9
1753,71.5,950.0,1.08,30.6,8.37,2480.0,37.9,11.0,2.86,1.9,1.89
1754,71.8,1010.0,1.16,37.3,9.84,2470.0,32.0,11.1,2.7,11.3,1.89
1755,72.0,1070.0,1.21,46.7,15.3,2480.0,35.9,11.3,2.56,11.8,1.9
1756,72.3,1140.0,1.22,58.4,23.4,2550.0,31.7,11.4,3.01,12.3,1.91
1757,72.5,1190.0,1.36,70.1,23.8,2620.0,31.5,11.6,3.58,12.9,1.92
1758,72.8,1240.0,1.47,77.1,28.9,2640.0,26.8,11.7,3.86,13.4,1.94
1759,73.1,1310.0,1.61,82.9,31.4,2680.0,28.7,11.9,3.93,14.0,1.95
1760,62.6,1140.0,0.8190000000000001,25.3,13.6,2090.0,64.8,7.7,0.07,31.2,6.31
1761,63.1,1150.0,0.8809999999999999,26.9,14.3,2070.0,65.9,7.9,0.08,31.7,6.13
1762,63.5,1160.0,0.833,27.7,14.2,2080.0,66.8,8.0,0.07,32.2,5.95
1763,64.0,1170.0,0.889,36.4,16.6,2070.0,70.3,8.2,0.04,32.7,5.78
1764,64.5,1180.0,0.943,38.2,14.5,2070.0,69.5,8.4,0.06,33.3,5.6
1765,65.0,1210.0,0.974,42.2,14.3,2090.0,70.0,8.6,0.04,33.9,5.43
1766,65.5,1220.0,1.01,51.6,16.3,2120.0,73.1,8.7,0.04,34.5,5.25
1767,65.8,1230.0,0.964,57.4,17.1,2160.0,74.3,8.6,0.05,35.1,5.09
1768,66.4,1240.0,0.999,68.2,21.1,2130.0,73.6,8.5,0.04,35.7,4.94
1769,67.0,1250.0,1.07,63.4,16.8,2160.0,74.7,8.4,0.03,36.4,4.8
1770,67.5,1310.0,0.993,63.2,15.3,2200.0,78.6,8.5,0.06,37.2,4.67
1771,44.1,938.0,0.173,18.0,9.23,1870.0,44.2,9.6,2.62,16.8,6.04
1772,43.9,961.0,0.17600000000000002,20.6,11.7,1850.0,31.2,9.8,2.61,17.1,6.0
1773,44.4,978.0,0.17800000000000002,23.0,14.7,1850.0,34.8,10.0,2.44,17.3,5.96
1774,44.6,1020.0,0.185,26.3,16.2,1900.0,32.8,10.2,2.33,17.6,5.92
1775,45.3,1060.0,0.183,32.1,18.4,1870.0,31.9,10.5,2.46,18.0,5.86
1776,46.0,1110.0,0.19,43.8,24.1,1870.0,30.0,10.7,2.33,18.4,5.79
1777,46.7,1160.0,0.185,57.7,35.0,1840.0,31.2,10.9,2.25,18.8,5.72
1778,47.8,1230.0,0.152,55.9,31.1,1780.0,27.0,11.1,2.08,19.2,5.64
1779,49.4,1290.0,0.166,72.6,43.2,1800.0,26.4,11.4,2.12,19.7,5.56
1780,50.7,1370.0,0.18600000000000005,62.5,36.7,1880.0,28.5,11.6,2.3,2.2,5.48
1781,52.0,1460.0,0.194,72.9,43.9,1900.0,28.0,11.8,2.47,2.7,5.4
1782,46.7,1260.0,1.14,59.7,31.5,1980.0,76.5,9.8,1.68,25.5,4.06
1783,46.2,1260.0,1.02,66.1,25.4,2030.0,81.5,9.8,1.72,25.9,4.02
